sensor_id,sensor_type,location,lat,lon,timestamp,value_type,value
42,SDS011,19,0.323,32.576,2018-02-21T09:57:11.007294+00:00,humidity,62
42,SDS011,19,0.323,32.576,2018-02-21T09:57:11.007294+00:00,temperature,28
42,SDS011,19,0.323,32.576,2018-02-21T09:59:43.360302+00:00,P2,11.5
42,SDS011,19,0.323,32.576,2018-02-21T09:59:43.360302+00:00,P1,15.9
42,SDS011,19,0.323,32.576,2018-02-21T09:59:46.572587+00:00,humidity,61.3
42,SDS011,19,0.323,32.576,2018-02-21T09:59:46.572587+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T10:02:22.770829+00:00,P2,8.45
42,SDS011,19,0.323,32.576,2018-02-21T10:02:22.770829+00:00,P1,13.57
42,SDS011,19,0.323,32.576,2018-02-21T10:02:26.407117+00:00,humidity,61.2
42,SDS011,19,0.323,32.576,2018-02-21T10:02:26.407117+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T10:05:01.754257+00:00,P2,5.7
42,SDS011,19,0.323,32.576,2018-02-21T10:05:01.754257+00:00,P1,12.17
42,SDS011,19,0.323,32.576,2018-02-21T10:05:03.734923+00:00,humidity,61
42,SDS011,19,0.323,32.576,2018-02-21T10:05:03.734923+00:00,temperature,27.2
42,SDS011,19,0.323,32.576,2018-02-21T10:07:34.045740+00:00,P2,4.97
42,SDS011,19,0.323,32.576,2018-02-21T10:07:34.045740+00:00,P1,9.87
42,SDS011,19,0.323,32.576,2018-02-21T10:07:36.220606+00:00,humidity,61.1
42,SDS011,19,0.323,32.576,2018-02-21T10:07:36.220606+00:00,temperature,27.3
42,SDS011,19,0.323,32.576,2018-02-21T10:10:06.379174+00:00,P2,4.23
42,SDS011,19,0.323,32.576,2018-02-21T10:10:06.379174+00:00,P1,8.43
42,SDS011,19,0.323,32.576,2018-02-21T10:10:10.115103+00:00,humidity,60.7
42,SDS011,19,0.323,32.576,2018-02-21T10:10:10.115103+00:00,temperature,27.3
42,SDS011,19,0.323,32.576,2018-02-21T10:12:42.575397+00:00,P2,4.9
42,SDS011,19,0.323,32.576,2018-02-21T10:12:42.575397+00:00,P1,5.93
42,SDS011,19,0.323,32.576,2018-02-21T10:12:44.684156+00:00,humidity,60.5
42,SDS011,19,0.323,32.576,2018-02-21T10:12:44.684156+00:00,temperature,27.3
42,SDS011,19,0.323,32.576,2018-02-21T10:15:16.449188+00:00,P2,4.27
42,SDS011,19,0.323,32.576,2018-02-21T10:15:16.449188+00:00,P1,7.13
42,SDS011,19,0.323,32.576,2018-02-21T10:15:20.321943+00:00,humidity,61
42,SDS011,19,0.323,32.576,2018-02-21T10:15:20.321943+00:00,temperature,27.3
42,SDS011,19,0.323,32.576,2018-02-21T10:17:55.229369+00:00,P2,4.07
42,SDS011,19,0.323,32.576,2018-02-21T10:17:55.229369+00:00,P1,6.53
42,SDS011,19,0.323,32.576,2018-02-21T10:17:58.864319+00:00,humidity,60.3
42,SDS011,19,0.323,32.576,2018-02-21T10:17:58.864319+00:00,temperature,27.3
42,SDS011,19,0.323,32.576,2018-02-21T10:20:30.606644+00:00,P2,5.47
42,SDS011,19,0.323,32.576,2018-02-21T10:20:30.606644+00:00,P1,6.07
42,SDS011,19,0.323,32.576,2018-02-21T10:20:32.916806+00:00,humidity,60
42,SDS011,19,0.323,32.576,2018-02-21T10:20:32.916806+00:00,temperature,27.3
42,SDS011,19,0.323,32.576,2018-02-21T10:23:02.758041+00:00,P2,4.6
42,SDS011,19,0.323,32.576,2018-02-21T10:23:02.758041+00:00,P1,7.23
42,SDS011,19,0.323,32.576,2018-02-21T10:23:04.703863+00:00,humidity,60
42,SDS011,19,0.323,32.576,2018-02-21T10:23:04.703863+00:00,temperature,27.3
42,SDS011,19,0.323,32.576,2018-02-21T10:25:35.433255+00:00,P2,4.03
42,SDS011,19,0.323,32.576,2018-02-21T10:25:35.433255+00:00,P1,8
42,SDS011,19,0.323,32.576,2018-02-21T10:25:37.659605+00:00,humidity,59.9
42,SDS011,19,0.323,32.576,2018-02-21T10:25:37.659605+00:00,temperature,27.4
42,SDS011,19,0.323,32.576,2018-02-21T10:28:08.806498+00:00,P2,3.87
42,SDS011,19,0.323,32.576,2018-02-21T10:28:08.806498+00:00,P1,8.4
42,SDS011,19,0.323,32.576,2018-02-21T10:28:11.013489+00:00,humidity,59.8
42,SDS011,19,0.323,32.576,2018-02-21T10:28:11.013489+00:00,temperature,27.4
42,SDS011,19,0.323,32.576,2018-02-21T10:30:41.425824+00:00,P2,3.33
42,SDS011,19,0.323,32.576,2018-02-21T10:30:41.425824+00:00,P1,4.67
42,SDS011,19,0.323,32.576,2018-02-21T10:30:44.325704+00:00,humidity,59.7
42,SDS011,19,0.323,32.576,2018-02-21T10:30:44.325704+00:00,temperature,27.4
42,SDS011,19,0.323,32.576,2018-02-21T10:33:13.919683+00:00,P2,3.5
42,SDS011,19,0.323,32.576,2018-02-21T10:33:13.919683+00:00,P1,4.87
42,SDS011,19,0.323,32.576,2018-02-21T10:33:15.891817+00:00,humidity,59.6
42,SDS011,19,0.323,32.576,2018-02-21T10:33:15.891817+00:00,temperature,27.5
42,SDS011,19,0.323,32.576,2018-02-21T10:35:51.989615+00:00,P2,3.6
42,SDS011,19,0.323,32.576,2018-02-21T10:35:51.989615+00:00,P1,9.17
42,SDS011,19,0.323,32.576,2018-02-21T10:35:56.004017+00:00,humidity,59.5
42,SDS011,19,0.323,32.576,2018-02-21T10:35:56.004017+00:00,temperature,27.6
42,SDS011,19,0.323,32.576,2018-02-21T10:38:26.694642+00:00,P2,3.67
42,SDS011,19,0.323,32.576,2018-02-21T10:38:26.694642+00:00,P1,4.6
42,SDS011,19,0.323,32.576,2018-02-21T10:38:28.914288+00:00,humidity,59.2
42,SDS011,19,0.323,32.576,2018-02-21T10:38:28.914288+00:00,temperature,27.3
